spec,term,coef,se,pvalue,n,r2_within
event_att,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.014984699050318021,0.008591743959268216,0.08148444831558388,7248,0.0009421767265253012
event_att,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.01182529322944609,0.007330081245368259,0.10703764388729509,7248,0.0009421767265253012
event_att,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.010433170350573154,0.005152984823858559,0.043192956844753105,7248,0.0009421767265253012
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",-0.002881136269916823,0.007466318727724972,0.6996729424987915,7248,0.0009421767265253012
event_att,"C(rel_t, contr.treatment(base=-1))[2]:treated",-0.013538317484629346,0.007213140536861632,0.0608538267608596,7248,0.0009421767265253012
event_att,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.010316901735967998,0.007703975693155349,0.18085290028172918,7248,0.0009421767265253012
event_att,"C(rel_t, contr.treatment(base=-1))[4]:treated",-0.01185939868973027,0.0073049676641611175,0.10483712850330185,7248,0.0009421767265253012
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.02450159896577577,0.007160650365598628,0.0006501783275045803,7248,0.018014777620023903
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.015574607062666154,0.005570803657551455,0.00528747530938567,7248,0.018014777620023903
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.007525345308566575,0.004273335441628905,0.07857602412026488,7248,0.018014777620023903
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated",-0.007994828876641678,0.006619525855556846,0.22745335650153353,7248,0.018014777620023903
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated",-0.014451928965095185,0.005951755557527017,0.015368834408190368,7248,0.018014777620023903
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.006218956249574895,0.007302158982008698,0.3946281627120898,7248,0.018014777620023903
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated",-0.01345852895148687,0.005790814256249508,0.020339824608375023,7248,0.018014777620023903
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.011348746111806477,0.01936667956894016,0.558026070084046,7248,0.018014777620023903
