spec,term,coef,se,pvalue,n,r2_within
event_att,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.06399601569768242,0.06796433930724702,0.3465427018952709,6939,0.0005161226793293228
event_att,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.08531778457490244,0.06266605398214196,0.17356997256165907,6939,0.0005161226793293228
event_att,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.05672915783771991,0.058846400460986784,0.3351904375620258,6939,0.0005161226793293228
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",-0.012096181982727272,0.060474801037634064,0.8414918213501268,6939,0.0005161226793293228
event_att,"C(rel_t, contr.treatment(base=-1))[2]:treated",-0.06342139818135052,0.06911368006119664,0.3589550951425575,6939,0.0005161226793293228
event_att,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.008638979465046286,0.06030345868234968,0.8861052669760656,6939,0.0005161226793293228
event_att,"C(rel_t, contr.treatment(base=-1))[4]:treated",-0.03082779206598083,0.06227963091761699,0.6206795097269975,6939,0.0005161226793293228
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated",0.16382927203442454,0.12479094542904896,0.18944058602347158,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.029227605207305437,0.10798739831779948,0.7866915620574251,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated",0.13771766643935537,0.1086912571516923,0.20533222872917767,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.04145658482985341,0.11419801933381198,0.7166382100356405,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.08924224498395716,0.12068006337552144,0.45972217041660035,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.0760097789533848,0.1111257736281596,0.49408195895481155,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated",-0.01886146660855915,0.11696994981172595,0.8719177402269964,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",-0.3210579482636395,0.14735234194261984,0.029497954386974223,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",-0.06893333095510741,0.1324895185230632,0.6029361511061797,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",-0.2801265181361233,0.12881601701277484,0.029813650044420603,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",-0.07500817212580627,0.1338258420772914,0.5752280970163035,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.2359817074420872,0.14796418784318932,0.11095433741727789,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",0.11992706857421882,0.13109271958612412,0.36042946375069107,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",-0.005887253496742702,0.13733939676241586,0.9658136767158012,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",0.15461562620983882,0.045921404186790075,0.000779184995459925,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.13316849301255848,0.04605440118638943,0.0038885851314918174,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.09054423586041584,0.048124004997559915,0.060099983478520747,6939,0.006702644143042447
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",0.12720368917301453,0.04805724265888522,0.008207651143868011,6939,0.006702644143042447
