spec,term,coef,se,pvalue,n,r2_within
event_att,"C(rel_t, contr.treatment(base=-1))[-4]:treated",0.001977608336744677,0.0011333134688252219,0.08099410708393373,440904,0.0001265389867848299
event_att,"C(rel_t, contr.treatment(base=-1))[-3]:treated",0.0006835603718644205,0.0010682919946155302,0.5222644347556855,440904,0.0001265389867848299
event_att,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.00026714046413013024,0.0009471100488392695,0.7778996988967593,440904,0.0001265389867848299
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.0026186943681275952,0.0009908444806526326,0.00822247577426416,440904,0.0001265389867848299
event_att,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.0005389549324044431,0.0010776218312447867,0.6169829858310856,440904,0.0001265389867848299
event_att,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.006081470069658545,0.0011233072636303223,6.192587842512864e-08,440904,0.0001265389867848299
event_att,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.002246673414128534,0.0011267992723148466,0.04617294032633623,440904,0.0001265389867848299
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated",0.00034418874067687985,0.0009498387845315669,0.7170803653951743,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated",0.0007251910027106208,0.0008579687708531581,0.39797957991868826,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated",0.001398524519422363,0.0007299606064053135,0.05538424271826936,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.0013849014020051538,0.0007704083018966988,0.07224274114588636,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.0014462131261844115,0.0008576640938928003,0.09175849965204042,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.004427539369768396,0.0009266830696580596,1.776499797490061e-06,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.0014501086975040383,0.0008939660232078402,0.1047861531946348,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.00487867763773108,0.003335346474062877,0.14354977316659157,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",-0.0015371730066927884,0.003192537267295267,0.6301705993213589,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",-0.006114300686324934,0.002852385102810377,0.03207136190620541,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",0.00318842691411415,0.0029518184576118192,0.2800770934727017,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.004028063992935197,0.0031668746112146475,0.20340101180857983,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",0.004378873902749867,0.0032663362270907337,0.1800535695518901,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",0.0013166393367539295,0.0032963340816333196,0.689581387103885,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",-0.013954228053302506,0.0014924111441494135,0.0,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",-0.0026453057517135834,0.0014458921453090858,0.0673253984211315,440904,0.01562019684146787
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.01705215401617174,0.0012975018853427216,0.0,440904,0.01562019684146787
