spec,estimand,term,coef,se,pvalue,ci_low,ci_high,n,r2_within
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[-4]:blocked_treated_gap",0.08294613550898253,0.0221796942941488,0.0001850297499683684,0.03947056812743483,0.12642170289053023,101072,0.007258898384560841
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[-3]:blocked_treated_gap",0.12502430112944923,0.022151321977763927,1.6961983817509463e-08,0.08160434779453367,0.16844425446436478,101072,0.007258898384560841
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[-2]:blocked_treated_gap",0.24595993667378946,0.021221374769451917,0.0,0.20436282102004594,0.287557052327533,101072,0.007258898384560841
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[1]:blocked_treated_gap",0.15918408206591197,0.018224049507019092,0.0,0.1234621788782704,0.19490598525355354,101072,0.007258898384560841
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[2]:blocked_treated_gap",0.10427183719803768,0.018993457092728965,4.0996779970825514e-08,0.06704177835717648,0.14150189603889887,101072,0.007258898384560841
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[3]:blocked_treated_gap",0.14985420306188174,0.01933535280161438,9.992007221626409e-15,0.11195397673665486,0.18775442938710862,101072,0.007258898384560841
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[4]:blocked_treated_gap",0.1350330007328641,0.02070357276419022,7.191980344600779e-11,0.09445085560448052,0.17561514586124766,101072,0.007258898384560841
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[-4]:blocked_control_gap",0.12892861672894224,0.013358253151278126,0.0,0.10274441295786622,0.15511282050001823,101072,0.007258898384560841
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[-3]:blocked_control_gap",0.16624071926285747,0.01327304969590113,0.0,0.14022352719700412,0.1922579113287108,101072,0.007258898384560841
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[-2]:blocked_control_gap",0.29260803542586833,0.012943124232200872,0.0,0.26723754734690325,0.3179785235048334,101072,0.007258898384560841
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[1]:blocked_control_gap",0.16772120001958699,0.011738009421586676,0.0,0.14471291988887033,0.19072948015030364,101072,0.007258898384560841
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[2]:blocked_control_gap",0.1584135371582979,0.01196658847084343,0.0,0.13495720739595968,0.18186986692063611,101072,0.007258898384560841
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[3]:blocked_control_gap",0.14714504025553646,0.012156873813139487,0.0,0.1233157223396647,0.17097435817140821,101072,0.007258898384560841
event_blocked_gap,,"C(rel_t, contr.treatment(base=-1))[4]:blocked_control_gap",0.15481117972192707,0.012407547470260887,0.0,0.13049050338936896,0.17913185605448517,101072,0.007258898384560841
