spec,term,coef,se,pvalue,n,r2_within
event_att,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.012653912515512818,0.012653651443435011,0.31731088076359404,99644,0.0003115099543076205
event_att,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.004464698800662186,0.012741972077774971,0.7260468804511517,99644,0.0003115099543076205
event_att,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.024398952014853252,0.012185972188952206,0.045273012109803945,99644,0.0003115099543076205
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.028155131562155072,0.012984705745000779,0.03014361996129189,99644,0.0003115099543076205
event_att,"C(rel_t, contr.treatment(base=-1))[2]:treated",-0.008749688956870349,0.013208424605987753,0.5077006532019057,99644,0.0003115099543076205
event_att,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.025434123196631755,0.013194706497825451,0.0539169418530252,99644,0.0003115099543076205
event_att,"C(rel_t, contr.treatment(base=-1))[4]:treated",-0.016652136952310673,0.013225381722444916,0.208005188408789,99644,0.0003115099543076205
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.026133723234079892,0.02278918475869648,0.2514926111137865,99644,0.001480181962582816
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.02122795742560944,0.02326905487768402,0.36162930510812563,99644,0.001480181962582816
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.03603561097987249,0.02362149721987269,0.12713724058283615,99644,0.001480181962582816
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.03596810794050137,0.023380499167375,0.12396910924788962,99644,0.001480181962582816
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.014888661032168673,0.022673432695442343,0.5114081631321343,99644,0.001480181962582816
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated",-0.012374059318370257,0.023142722834739116,0.5928730064192389,99644,0.001480181962582816
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.005246404713033597,0.023328512447833547,0.8220649633791535,99644,0.001480181962582816
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.022309205235982173,0.027181459578225247,0.4117965915043724,99644,0.001480181962582816
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.026419281094271194,0.027598148273334025,0.3384335547612245,99644,0.001480181962582816
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",0.01601700940643146,0.027310509477679164,0.5575600957412119,99644,0.001480181962582816
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",-0.011959795353001897,0.027902888529370198,0.6682021939994187,99644,0.001480181962582816
