spec,term,coef,se,pvalue,n,r2_within
event_att,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.0066245538171827885,0.004324662823616733,0.1256656343115221,13204,0.0015983676789455004
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",-0.00969702479874084,0.004529842192521973,0.03237146378224098,13204,0.0015983676789455004
event_att,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.0073397823540427695,0.004740908267061448,0.12167470281663784,13204,0.0015983676789455004
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.0008048801152252058,0.0038048023815818537,0.8324764801027671,13204,0.07184021704080101
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated",-0.006707728098029314,0.003235911571532888,0.038258830165433855,13204,0.07184021704080101
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.004444814995714553,0.003943350389379262,0.2597537703774069,13204,0.07184021704080101
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",-0.033248255361397076,0.01821790768521883,0.0680866317237665,13204,0.07184021704080101
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",-0.045793151804985006,0.019307365011941212,0.017758871714961266,13204,0.07184021704080101
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.007205399606832085,0.019491658611957206,0.7116552356398147,13204,0.07184021704080101
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.01326823538137812,0.007236894632792528,0.06683081479106256,13204,0.07184021704080101
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",-0.07467204037335376,0.00787651019301359,0.0,13204,0.07184021704080101
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",-0.07398233695938963,0.007950850124694942,0.0,13204,0.07184021704080101
event_score_C,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.01076604281514686,0.00634354863067789,0.0897599419518118,13204,0.10441236454662695
event_score_C,"C(rel_t, contr.treatment(base=-1))[1]:treated",-0.024468814924174877,0.00614154297279342,6.918599904781608e-05,13204,0.10441236454662695
event_score_C,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.0008994072528026862,0.006639640356219662,0.8922562628970352,13204,0.10441236454662695
event_score_C,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_score",-0.043472925879637,0.02468320901569372,0.07829127328349084,13204,0.10441236454662695
event_score_C,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_score",-0.07074212881446577,0.02671098331490988,0.008125203905933631,13204,0.10441236454662695
event_score_C,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_score",0.003414373489867775,0.028232100186836754,0.9037463908592172,13204,0.10441236454662695
event_score_C,"C(rel_t, contr.treatment(base=-1))[-2]:displacement_prob_centered",0.012946896693597956,0.010334261939637107,0.21036257194355068,13204,0.10441236454662695
event_score_C,"C(rel_t, contr.treatment(base=-1))[1]:displacement_prob_centered",-0.13578837008437314,0.011599667609870419,0.0,13204,0.10441236454662695
event_score_C,"C(rel_t, contr.treatment(base=-1))[2]:displacement_prob_centered",-0.13313498725791426,0.011579237881203986,0.0,13204,0.10441236454662695
