spec,estimand,term,coef,se,pvalue,ci_low,ci_high,n,r2_within
event_att,,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.009351932901051338,0.004131567516980779,0.03697688594073023,-0.018068778409246943,-0.0006350873928557335,101072,0.0004527761267167918
event_att,,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.006444322423991512,0.00626999964229385,0.318445553103871,-0.01967286534231155,0.006784220494328526,101072,0.0004527761267167918
event_att,,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.006485253350336181,0.004963018025450031,0.20871115917328842,-0.01695630609349753,0.003985799392825169,101072,0.0004527761267167918
event_att,,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.0013829658963073386,0.0031983267419076382,0.6708837659578926,-0.005364913686769841,0.008130845479384518,101072,0.0004527761267167918
event_att,,"C(rel_t, contr.treatment(base=-1))[2]:treated",-0.004908914215431105,0.0030877263830585166,0.13029985963184276,-0.011423447438494466,0.0016056190076322576,101072,0.0004527761267167918
event_att,,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.003700953988035562,0.003283470415272767,0.27533909835717574,-0.0032265630434613057,0.01062847101953243,101072,0.0004527761267167918
event_att,,"C(rel_t, contr.treatment(base=-1))[4]:treated",-0.002456979411363159,0.0029045424828587512,0.4093527266586152,-0.008585028388176817,0.0036710695654504993,101072,0.0004527761267167918
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.012729419850952285,0.003670827462360621,0.0029428867118379554,-0.02047418881457857,-0.004984650887326002,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.010575095317752439,0.006584945657035807,0.1266989677702801,-0.024468116244151537,0.0033179256086466585,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.002872658361532747,0.0037035511180580484,0.44861240942171854,-0.010686468203713112,0.0049411514806476185,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[1]:treated",-0.000310511222330852,0.0037496979787818557,0.9349701397966137,-0.008221682430134405,0.0076006599854727,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[2]:treated",-0.00037520380193156706,0.0032925583440265764,0.9106084012270879,-0.00732189468708346,0.006571487083220326,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.0028483815767154017,0.004286594521894534,0.515292364306259,-0.006195542321432063,0.011892305474862867,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[4]:treated",-0.0005441159898888498,0.0045284228072457414,0.905768416698731,-0.010098252971630979,0.00901002099185328,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.00611149479884168,0.00477408140783619,0.21768887300491757,-0.003960936525254877,0.016183926122938237,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.00723030252812895,0.007829603272516899,0.3686913421519207,-0.009288716424480856,0.023749321480738758,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",-0.006847835306230617,0.005625817975825934,0.2401500167441788,-0.018717273709682108,0.005021603097220873,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",0.0031142236501514684,0.004007527148693028,0.44778274676948815,-0.005340919556750473,0.01156936685705341,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.009316722825067153,0.0043206740522068665,0.04567379698524565,-0.018432548247152816,-0.00020089740298149042,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",0.001385879839847096,0.005523841154587977,0.8049060005762323,-0.010268406277578643,0.013040165957272835,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",-0.004292954632384784,0.005797670225641314,0.46912404355902293,-0.016524969589582442,0.007939060324812876,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",-0.0025387455306956222,0.004617442597504672,0.589596464116162,-0.012280697852661487,0.007203206791270241,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.0031432753752502016,0.005449860710735638,0.5716588433816923,-0.00835492564928086,0.014641476399781262,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.027136418769389294,0.0076083894786209295,0.002374727361443396,0.011084120125172781,0.043188717413605804,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",0.00487909605837536,0.003241896309325704,0.15067386057494447,-0.0019607072767599074,0.011718899393510628,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",0.006997548862152189,0.004450371713424185,0.13429436492559588,-0.002391914705978302,0.01638701243028268,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",0.003976346468764451,0.0037453991645026758,0.3032396910811286,-0.003925755033706676,0.011878447971235578,101072,0.003237463878768554
event_binary_B,,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",0.004888899923060453,0.0033619458206856113,0.1641082817365802,-0.002204185741253208,0.011981985587374115,101072,0.003237463878768554
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.013193883193251784,0.003190993312696865,0.0006927067615349891,-0.019926290593141136,-0.006461475793362432,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:treated",-0.011121969828960647,0.00644517294037685,0.10254344830228024,-0.02472009610039661,0.0024761564424753187,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:treated",-0.003755321029590579,0.003772871564111644,0.3335244172655276,-0.011715384228717164,0.004204742169536006,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:treated",-0.0003785483118928232,0.0032619608399923126,0.9089733217833487,-0.007260684106390413,0.006503587482604766,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:treated",-0.0003556844861423121,0.0031416210260572807,0.91118488028173,-0.006983925466566225,0.0062725564942816,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.0027962476915870823,0.004385983844481302,0.5322656140456066,-0.0064573693476242325,0.012049864730798398,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:treated",-0.0003010437721322596,0.004684556613097625,0.9495104136278869,-0.010184594289687076,0.009582506745422556,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.010960246102228562,0.008567805452491516,0.21799963465579641,-0.007116243309282105,0.02903673551373923,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.012019985199337965,0.013226096586890643,0.37615584533576785,-0.01588463941361018,0.03992460981228611,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",-0.00034980132309329556,0.009162626166736533,0.9699913237091253,-0.01968125274353596,0.018981650097349367,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",0.001257923984029316,0.004929145297444405,0.8016295524121961,-0.009141663549922059,0.01165751151798069,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.007052904742791275,0.006808645658338055,0.31477177760191677,-0.02141789141669916,0.007312081931116609,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",0.0068583937010984666,0.00801854482013101,0.40426991366408793,-0.010059257071967502,0.023776044474164433,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",-0.001990362085147068,0.008022655317639505,0.8070346624335647,-0.018916685249889105,0.014935961079594967,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",0.00045218677415813726,0.003881561749979069,0.908624548433814,-0.007737192672269126,0.0086415662205854,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.007486625574160804,0.004099627376451559,0.08543989760845094,-0.0011628321279880706,0.01613608327630968,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.03423769748028151,0.004051178743968327,1.715353825648691e-07,0.025690457457670478,0.04278493750289255,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",0.006559039177276502,0.0033493929717525023,0.06681499520136702,-0.0005075622908118993,0.013625640645364902,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",0.011978500760545081,0.0034058843470394064,0.0026447279915071675,0.00479271290886315,0.019164288612227014,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",0.007620863528511365,0.00294342868414977,0.019105296411290995,0.0014107718384511582,0.013830955218571573,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",0.008109231038714484,0.0028796955945125085,0.011897648055016141,0.0020336044139944104,0.01418485766343456,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_len",0.004107532600899141,0.003303285316249454,0.23057067670397902,-0.0028617902173515633,0.011076855419149845,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_len",0.006071462861943537,0.007386500289883367,0.42247463201852353,-0.0095126905153217,0.021655616239208773,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_len",-0.00021264933971776277,0.003769985612902241,0.9556761353589878,-0.008166623714025885,0.007741325034590359,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_len",0.008760332440839912,0.0029879223042965663,0.00931039468135686,0.002456367417879802,0.015064297463800023,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_len",-0.0030054650935738337,0.0025588991287224944,0.2563795424864306,-0.008404270337456306,0.002393340150308639,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_len",-0.0017870561760549137,0.003157168512605263,0.5787685040324706,-0.008448099485793911,0.004873987133684084,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_len",0.0013942201217754572,0.0034888316510898417,0.6944097614738658,-0.005966571244131349,0.008755011487682263,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-4]:disp_X_len",-0.010307692470787375,0.0040369685518874465,0.0205686055591896,-0.01882495160878217,-0.001790433332792581,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-3]:disp_X_len",-0.014898348728090986,0.0044896967488039004,0.004065832064718444,-0.02437078086846444,-0.00542591658771753,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[-2]:disp_X_len",-0.020034689817096416,0.004882217528384192,0.0007409201086931994,-0.030335268412851595,-0.009734111221341237,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[1]:disp_X_len",-0.0033814595463244933,0.0038549638442085784,0.39262186174266933,-0.011514722316819437,0.004751803224170449,101072,0.006706398038161754
event_binary_D,,"C(rel_t, contr.treatment(base=-1))[2]:disp_X_len",-0.013214505662859411,0.004726293221924229,0.012410564834630433,-0.023186112727882527,-0.0032428985978362954,101072,0.006706398038161754
