spec,term,coef,se,pvalue,n,r2_within
event_att,"C(rel_t, contr.treatment(base=-1))[-4]:treated",0.0018954754384872701,0.001253713265838237,0.1305700479852414,317032,0.00019877857586791947
event_att,"C(rel_t, contr.treatment(base=-1))[-3]:treated",0.0015519170412445114,0.0012022104189074751,0.19675061375192104,317032,0.00019877857586791947
event_att,"C(rel_t, contr.treatment(base=-1))[-2]:treated",0.00014164711423189923,0.0010542321635194228,0.8931182319115656,317032,0.00019877857586791947
event_att,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.003195488846481882,0.0010481588364132017,0.0023000945619573443,317032,0.00019877857586791947
event_att,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.001238470330122746,0.0011199906874676956,0.26882575010956966,317032,0.00019877857586791947
event_att,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.007870507439971622,0.0011898331296414588,3.767808287591379e-11,317032,0.00019877857586791947
event_att,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.0034304839422737337,0.0011696034529984948,0.00335861808337512,317032,0.00019877857586791947
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.001090415812455428,0.001046873623130032,0.2976069582778891,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated",0.0007947636140313918,0.000995185105792729,0.4245220513767882,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated",0.002243299936500416,0.0008427716558273438,0.007775256194878066,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.00025434097830033157,0.0008349059449312447,0.760646301971249,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.000387609448001541,0.0009336430366403106,0.6780284337298084,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.003198104050847017,0.0009897329408127978,0.001233378319857703,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.00048181197170496797,0.0009622370332208036,0.6165705041903933,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.010926337144364454,0.003975884547526085,0.005995922957806821,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.002533217407894858,0.003804497240616129,0.5055120474456309,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",-0.005772258058989504,0.0033606948120229858,0.08588128822135332,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",0.008017169397198268,0.003369957331504703,0.01736381151695565,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",-0.0001986804301360798,0.003522489602939084,0.9550207237613471,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",0.014107260157635653,0.0037596355809952292,0.0001754730987806319,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",0.006548954711856113,0.003695320056224824,0.07636417306241339,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",-0.0053087539225015875,0.0018152538524393216,0.0034517858237008703,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.004493660986817632,0.0017289082914571543,0.009349443482618458,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.02318241884757394,0.0015590326826741992,0.0,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",-0.0260669435646589,0.0015300909136909768,0.0,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",-0.024208468171215403,0.0016536789348847588,0.0,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",-0.032357921309490105,0.0016411845308038247,0.0,317032,0.016156904702297803
event_binary_B,"C(rel_t, contr.treatment(base=-1))[4]:disp_binary",-0.0324392322326235,0.001716776422109681,0.0,317032,0.016156904702297803
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-4]:treated",-0.0010141884183226641,0.0010338734707388702,0.32661850445649687,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-3]:treated",0.0008975666351433417,0.000982848158698601,0.36112703188912265,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:treated",0.001748756141478634,0.000828721185637701,0.0348485573262185,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:treated",0.0004961799754016663,0.0008293162006748892,0.5496431215909916,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[2]:treated",0.0004625288956083841,0.0009219189062669274,0.6158796878546604,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[3]:treated",0.003312371220450586,0.0009773311415969626,0.0007016500246617152,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[4]:treated",0.0008048544510001967,0.0009494897530248582,0.3966266208805551,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-4]:treated_X_disp",0.015861350046494232,0.005312778021929286,0.002832790653443107,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-3]:treated_X_disp",0.006623299598925382,0.005207510646505107,0.20342520458383695,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:treated_X_disp",0.0024393244648793543,0.00445552759835795,0.5840502073908063,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:treated_X_disp",0.005878564449005143,0.004491512352543595,0.1906041837482617,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[2]:treated_X_disp",0.006335627637334357,0.004767809169714436,0.18391034450038468,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[3]:treated_X_disp",0.01951384959057701,0.005037710554290614,0.00010743143217584183,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[4]:treated_X_disp",0.01016901360940562,0.0048395844770743705,0.035628284902241125,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-4]:disp_binary",-0.0046122587536932755,0.0019650206781790633,0.018920968623411083,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-3]:disp_binary",0.005856192975240122,0.0018960597453475765,0.0020123286170532495,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[-2]:disp_binary",0.025664062316697784,0.0017294323458586264,0.0,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[1]:disp_binary",-0.027584879741938937,0.0016751518993837725,0.0,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[2]:disp_binary",-0.023524058992279703,0.0018276714845830392,0.0,317032,0.018306758823627978
event_binary_D,"C(rel_t, contr.treatment(base=-1))[3]:disp_binary",-0.03286822404252501,0.001788655619272902,0.0,317032,0.018306758823627978
